code_module,code_presentation,id_student,date_submitted,is_banked,exam,exam_cutoff,assessment_name,exam_cutoff_week,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,course_credits,module_presentation_length,credits_other,educ_band,region_band,is_repeating,ocas,sum_score,num_submitted,num_banked,ocas_rel,date_registration,pct_weeks_active,pct_weeks_online,credits_other_band,mod_pres,is_pass,TMA 1,TMA 2,TMA 3,TMA 4,TMA 5,TMA 6,CMA 1,CMA 2,CMA 3,CMA 4,CMA 5,CMA 6,CMA 7
CCC,2014B,2147713,230,0,42.0,241.0,Exam,35,M,Wales,A Level or Equivalent,70-80%,35+,0,150,Non-Disabled,Pass,30,241,120,1_ALevel,Wales,NEW,3706.0,363.0,6.0,0.0,37.06,-165.0,0.8571428571428571,0.8571428571428571,"[60, 600)",CCC_2014B,True,58.0,,43.0,42.0,,,60.0,86.0,,74.0,,,
CCC,2014B,2156058,230,0,98.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,40-50%,35+,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,6802.0,593.0,7.0,0.0,68.02,-123.0,0.5714285714285714,0.5714285714285714,"[0, 1)",CCC_2014B,True,86.0,,88.0,89.0,,,70.0,86.0,83.0,91.0,,,
CCC,2014B,2187422,230,0,84.0,241.0,Exam,35,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,0_lower_ALevel,England,NEW,8345.0,647.0,8.0,0.0,83.45,-29.0,0.7428571428571429,0.7428571428571429,"[1, 60)",CCC_2014B,True,90.0,91.0,83.0,82.0,,,70.0,85.0,74.0,72.0,,,
CCC,2014B,2211797,230,0,78.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,80-90%,0-35,0,100,Non-Disabled,Pass,30,241,70,1_ALevel,Scotland,NEW,7878.0,624.0,8.0,0.0,78.78,-29.0,0.9142857142857143,0.9142857142857143,"[60, 600)",CCC_2014B,True,86.0,87.0,85.0,65.0,,,70.0,98.0,57.0,76.0,,,
CCC,2014B,2239848,234,0,64.0,241.0,Exam,35,M,London Region,Lower Than A Level,10-20,35+,0,60,Disabled,Pass,30,241,30,0_lower_ALevel,England,NEW,8296.0,637.0,8.0,0.0,82.96,-268.0,0.8,0.8,"[1, 60)",CCC_2014B,True,86.0,95.0,90.0,80.0,,,90.0,56.0,75.0,65.0,,,
CCC,2014B,2247222,234,0,76.0,241.0,Exam,35,M,North Western Region,HE Qualification,40-50%,35+,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,England,NEW,6147.0,478.0,7.0,0.0,61.47,-17.0,0.7714285714285715,0.7714285714285715,"[0, 1)",CCC_2014B,True,88.0,87.0,68.0,41.0,,,70.0,89.0,,35.0,,,
CCC,2014B,2298895,230,0,72.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,Non-Disabled,Pass,30,241,0,1_ALevel,England,NEW,9486.0,754.0,8.0,0.0,94.86,-130.0,0.8285714285714286,0.8285714285714286,"[0, 1)",CCC_2014B,True,96.0,98.0,93.0,94.0,,,90.0,92.0,98.0,93.0,,,
CCC,2014B,2347802,230,0,98.0,241.0,Exam,35,F,London Region,A Level or Equivalent,10-20,0-35,0,30,Non-Disabled,Distinction,30,241,0,1_ALevel,England,NEW,9344.0,747.0,8.0,0.0,93.44,-21.0,0.8857142857142857,0.8857142857142857,"[0, 1)",CCC_2014B,True,96.0,90.0,88.0,97.0,,,80.0,98.0,98.0,100.0,,,
CCC,2014B,2391004,230,0,74.0,241.0,Exam,35,M,Scotland,HE Qualification,70-80%,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,Scotland,NEW,6894.0,510.0,7.0,0.0,68.94,-24.0,0.6,0.6,"[1, 60)",CCC_2014B,True,94.0,94.0,71.0,61.0,,,60.0,84.0,46.0,,,,
CCC,2014B,2410519,230,0,92.0,241.0,Exam,35,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,England,NEW,9448.0,768.0,8.0,0.0,94.48,-123.0,0.7714285714285715,0.7714285714285715,"[60, 600)",CCC_2014B,True,98.0,98.0,92.0,89.0,,,100.0,100.0,98.0,93.0,,,
CCC,2014B,2418732,234,0,98.0,241.0,Exam,35,F,North Region,HE Qualification,0,35+,0,60,Non-Disabled,Distinction,30,241,30,2_higher_ALevel,England,NEW,8510.0,686.0,8.0,0.0,85.1,-29.0,0.8285714285714286,0.8285714285714286,"[1, 60)",CCC_2014B,True,94.0,72.0,95.0,83.0,,,80.0,92.0,83.0,87.0,,,
CCC,2014B,2419115,230,0,98.0,241.0,Exam,35,F,South Region,A Level or Equivalent,20-30%,35+,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,England,NEW,4280.0,448.0,5.0,0.0,42.8,-137.0,0.7714285714285715,0.7714285714285715,"[60, 600)",CCC_2014B,True,,91.0,,,,,80.0,98.0,92.0,87.0,,,
CCC,2014B,2433069,230,0,94.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,8810.0,702.0,8.0,0.0,88.1,-66.0,0.8571428571428571,0.8571428571428571,"[1, 60)",CCC_2014B,True,94.0,90.0,94.0,82.0,,,90.0,84.0,70.0,98.0,,,
CCC,2014B,2433221,234,0,80.0,241.0,Exam,35,F,East Anglian Region,A Level or Equivalent,60-70%,35+,0,120,Disabled,Pass,30,241,90,1_ALevel,England,NEW,5564.0,466.0,6.0,0.0,55.64,-254.0,0.9714285714285714,0.9714285714285714,"[60, 600)",CCC_2014B,True,98.0,94.0,62.0,,,,60.0,86.0,66.0,,,,
CCC,2014B,2488382,230,0,70.0,241.0,Exam,35,F,Scotland,HE Qualification,50-60%,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,Scotland,NEW,8876.0,694.0,8.0,0.0,88.76,-22.0,0.4857142857142857,0.4857142857142857,"[0, 1)",CCC_2014B,True,98.0,96.0,96.0,84.0,,,90.0,98.0,69.0,63.0,,,
CCC,2014B,2494507,230,0,82.0,241.0,Exam,35,M,Scotland,HE Qualification,80-90%,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,Scotland,NEW,8408.0,651.0,8.0,0.0,84.08,-52.0,0.6857142857142857,0.6857142857142857,"[0, 1)",CCC_2014B,True,94.0,92.0,84.0,82.0,,,70.0,86.0,73.0,70.0,,,
CCC,2014B,2498388,237,0,78.0,241.0,Exam,35,F,North Region,Lower Than A Level,0,0-35,0,30,Disabled,Pass,30,241,0,0_lower_ALevel,England,NEW,6625.0,595.0,7.0,0.0,66.25,-24.0,0.8571428571428571,0.8571428571428571,"[0, 1)",CCC_2014B,True,96.0,94.0,73.0,,,,80.0,89.0,85.0,78.0,,,
CCC,2014B,2503063,234,0,82.0,241.0,Exam,35,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,6591.0,544.0,8.0,0.0,65.91,-134.0,0.8285714285714286,0.8285714285714286,"[60, 600)",CCC_2014B,True,88.0,83.0,76.0,31.0,,,70.0,89.0,70.0,37.0,,,
CCC,2014B,2526493,230,0,86.0,241.0,Exam,35,F,Scotland,A Level or Equivalent,0-10%,35+,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,Scotland,NEW,9172.0,714.0,8.0,0.0,91.72,-25.0,1.0,1.0,"[1, 60)",CCC_2014B,True,92.0,99.0,93.0,93.0,,,90.0,82.0,85.0,80.0,,,
CCC,2014B,2545113,230,0,66.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,70-80%,35+,0,30,Non-Disabled,Pass,30,241,0,1_ALevel,England,NEW,8557.0,671.0,8.0,0.0,85.57,-122.0,0.9428571428571428,0.9428571428571428,"[0, 1)",CCC_2014B,True,98.0,94.0,79.0,80.0,,,60.0,91.0,86.0,83.0,,,
CCC,2014B,2548877,230,0,78.0,241.0,Exam,35,M,London Region,HE Qualification,0-10%,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,England,NEW,6900.0,566.0,7.0,0.0,69.0,-22.0,1.0,1.0,"[0, 1)",CCC_2014B,True,,77.0,62.0,75.0,,,90.0,84.0,100.0,78.0,,,
CCC,2014B,2556060,230,0,98.0,241.0,Exam,35,M,London Region,Lower Than A Level,60-70%,35+,0,30,Non-Disabled,Distinction,30,241,0,0_lower_ALevel,England,NEW,9377.0,722.0,8.0,0.0,93.77,-12.0,1.0,1.0,"[0, 1)",CCC_2014B,True,98.0,97.0,99.0,91.0,,,70.0,95.0,92.0,80.0,,,
CCC,2014B,2564711,230,0,94.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Disabled,Distinction,30,241,30,1_ALevel,England,NEW,8985.0,710.0,8.0,0.0,89.85,-251.0,0.8571428571428571,0.8571428571428571,"[1, 60)",CCC_2014B,True,98.0,94.0,93.0,83.0,,,80.0,93.0,91.0,78.0,,,
CCC,2014B,2567038,234,0,54.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,Scotland,NEW,7514.0,575.0,7.0,0.0,75.14,-15.0,0.7428571428571429,0.7428571428571429,"[1, 60)",CCC_2014B,True,86.0,94.0,74.0,75.0,,,80.0,94.0,72.0,,,,
CCC,2014B,2581603,230,0,56.0,241.0,Exam,35,M,South Region,Lower Than A Level,30-40%,35+,0,40,Non-Disabled,Pass,30,241,10,0_lower_ALevel,England,NEW,6039.0,545.0,8.0,0.0,60.39,-137.0,0.7714285714285715,0.7714285714285715,"[1, 60)",CCC_2014B,True,78.0,67.0,61.0,35.0,,,100.0,81.0,75.0,48.0,,,
CCC,2014B,2588201,230,0,74.0,241.0,Exam,35,M,South Region,Lower Than A Level,30-40%,0-35,0,60,Non-Disabled,Pass,30,241,30,0_lower_ALevel,England,NEW,8289.0,676.0,8.0,0.0,82.89,-80.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,92.0,92.0,80.0,76.0,,,100.0,83.0,75.0,78.0,,,
CCC,2014B,2602264,230,0,100.0,241.0,Exam,35,M,London Region,Post Graduate Qualification,10-20,35+,0,120,Non-Disabled,Distinction,30,241,90,2_higher_ALevel,England,NEW,8810.0,647.0,7.0,0.0,88.1,-22.0,0.7142857142857143,0.7142857142857143,"[60, 600)",CCC_2014B,True,96.0,99.0,94.0,94.0,,,80.0,,88.0,96.0,,,
CCC,2014B,2603195,234,0,50.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,4800.0,394.0,7.0,0.0,48.0,-80.0,0.6,0.6,"[1, 60)",CCC_2014B,True,86.0,46.0,49.0,43.0,,,50.0,70.0,,50.0,,,
CCC,2014B,2609908,230,0,76.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,Scotland,NEW,7529.0,612.0,8.0,0.0,75.29,-47.0,0.6571428571428571,0.6571428571428571,"[60, 600)",CCC_2014B,True,86.0,78.0,75.0,65.0,,,70.0,85.0,83.0,70.0,,,
CCC,2014B,2616950,234,0,94.0,241.0,Exam,35,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,5908.0,508.0,8.0,0.0,59.08,-136.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,74.0,50.0,67.0,44.0,,,70.0,64.0,69.0,70.0,,,
CCC,2014B,2623263,234,0,96.0,241.0,Exam,35,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,4106.0,448.0,5.0,0.0,41.06,-185.0,0.9714285714285714,0.9714285714285714,"[1, 60)",CCC_2014B,True,,,87.0,,,,100.0,96.0,87.0,78.0,,,
CCC,2014B,2639310,230,0,74.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,England,NEW,6540.0,503.0,7.0,0.0,65.4,-24.0,0.8857142857142857,0.8857142857142857,"[60, 600)",CCC_2014B,True,92.0,69.0,63.0,81.0,,,80.0,78.0,40.0,,,,
CCC,2014B,2641486,234,0,42.0,241.0,Exam,35,M,North Region,Lower Than A Level,20-30%,35+,0,30,Non-Disabled,Pass,30,241,0,0_lower_ALevel,England,NEW,4710.0,348.0,7.0,0.0,47.1,-45.0,0.7142857142857143,0.7142857142857143,"[0, 1)",CCC_2014B,True,48.0,55.0,64.0,43.0,,,60.0,30.0,,48.0,,,
CCC,2014B,2644404,230,0,44.0,241.0,Exam,35,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,Scotland,NEW,6959.0,532.0,8.0,0.0,69.59,-23.0,0.6571428571428571,0.6571428571428571,"[0, 1)",CCC_2014B,True,70.0,74.0,66.0,63.0,,,20.0,89.0,85.0,65.0,,,
CCC,2014B,2686578,237,0,94.0,241.0,Exam,35,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,Scotland,NEW,9421.0,734.0,8.0,0.0,94.21,-23.0,0.8857142857142857,0.8857142857142857,"[60, 600)",CCC_2014B,True,92.0,92.0,94.0,98.0,,,70.0,99.0,98.0,91.0,,,
CCC,2014B,2692327,234,0,88.0,241.0,Exam,35,M,North Region,A Level or Equivalent,0,35+,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,8610.0,676.0,8.0,0.0,86.1,-25.0,0.9714285714285714,0.9714285714285714,"[1, 60)",CCC_2014B,True,88.0,87.0,85.0,95.0,,,90.0,84.0,73.0,74.0,,,
CCC,2014B,2697181,230,0,80.0,241.0,Exam,35,F,Scotland,HE Qualification,60-70%,0-35,0,40,Non-Disabled,Pass,30,241,10,2_higher_ALevel,Scotland,NEW,5761.0,446.0,5.0,0.0,57.61,-186.0,0.7714285714285715,0.7714285714285715,"[1, 60)",CCC_2014B,True,,99.0,94.0,,,,70.0,89.0,94.0,,,,
CCC,2014B,29764,230,0,94.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,England,NEW,8965.0,710.0,8.0,0.0,89.65,-34.0,0.8857142857142857,0.8857142857142857,"[60, 600)",CCC_2014B,True,92.0,97.0,92.0,84.0,,,90.0,89.0,83.0,83.0,,,
CCC,2014B,29820,230,0,76.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,England,NEW,8458.0,646.0,8.0,0.0,84.58,-57.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,100.0,87.0,87.0,85.0,,,60.0,76.0,79.0,72.0,,,
CCC,2014B,40604,234,0,66.0,241.0,Exam,35,M,Ireland,A Level or Equivalent,0,35+,0,30,Non-Disabled,Pass,30,241,0,1_ALevel,Ireland,NEW,5144.0,412.0,6.0,0.0,51.44,-17.0,0.6285714285714286,0.6285714285714286,"[0, 1)",CCC_2014B,True,90.0,68.0,57.0,37.0,,,70.0,90.0,,,,,
CCC,2014B,42638,230,0,50.0,241.0,Exam,35,M,Scotland,HE Qualification,90-100%,35+,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,Scotland,NEW,7513.0,568.0,8.0,0.0,75.13,-52.0,1.0,1.0,"[1, 60)",CCC_2014B,True,84.0,84.0,76.0,73.0,,,50.0,77.0,65.0,59.0,,,
CCC,2014B,46605,230,0,98.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,60-70%,35+,0,60,Non-Disabled,Distinction,30,241,30,2_higher_ALevel,England,NEW,9322.0,744.0,8.0,0.0,93.22,-54.0,1.0,1.0,"[1, 60)",CCC_2014B,True,98.0,97.0,94.0,88.0,,,90.0,94.0,90.0,93.0,,,
CCC,2014B,49119,234,0,100.0,241.0,Exam,35,M,Ireland,HE Qualification,0,0-35,0,90,Non-Disabled,Distinction,30,241,60,2_higher_ALevel,Ireland,NEW,9141.0,692.0,8.0,0.0,91.41,-74.0,0.8571428571428571,0.8571428571428571,"[60, 600)",CCC_2014B,True,98.0,92.0,95.0,91.0,,,50.0,85.0,81.0,100.0,,,
CCC,2014B,69703,230,0,84.0,241.0,Exam,35,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,Non-Disabled,Pass,30,241,90,0_lower_ALevel,England,NEW,7099.0,587.0,8.0,0.0,70.99,-124.0,0.8,0.8,"[60, 600)",CCC_2014B,True,88.0,62.0,80.0,64.0,,,80.0,89.0,41.0,83.0,,,
CCC,2014B,70381,234,0,90.0,241.0,Exam,35,M,Scotland,HE Qualification,30-40%,35+,0,30,Non-Disabled,Pass,30,241,0,2_higher_ALevel,Scotland,NEW,7426.0,588.0,8.0,0.0,74.26,-37.0,0.7428571428571429,0.7428571428571429,"[0, 1)",CCC_2014B,True,86.0,71.0,61.0,80.0,,,40.0,92.0,71.0,87.0,,,
CCC,2014B,75454,230,0,66.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,England,NEW,7534.0,579.0,8.0,0.0,75.34,-92.0,0.8857142857142857,0.8857142857142857,"[60, 600)",CCC_2014B,True,82.0,95.0,81.0,62.0,,,70.0,92.0,71.0,26.0,,,
CCC,2014B,82575,230,0,100.0,241.0,Exam,35,M,West Midlands Region,HE Qualification,80-90%,0-35,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,9310.0,743.0,8.0,0.0,93.1,-29.0,0.6571428571428571,0.6571428571428571,"[0, 1)",CCC_2014B,True,96.0,91.0,95.0,89.0,,,80.0,100.0,96.0,96.0,,,
CCC,2014B,83219,230,0,82.0,241.0,Exam,35,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,6603.0,526.0,8.0,0.0,66.03,-29.0,0.7428571428571429,0.7428571428571429,"[1, 60)",CCC_2014B,True,84.0,73.0,61.0,62.0,,,60.0,73.0,83.0,30.0,,,
CCC,2014B,95906,230,0,82.0,241.0,Exam,35,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,England,NEW,9426.0,757.0,8.0,0.0,94.26,-27.0,0.7714285714285715,0.7714285714285715,"[60, 600)",CCC_2014B,True,98.0,96.0,92.0,91.0,,,90.0,94.0,96.0,100.0,,,
CCC,2014B,105523,236,0,60.0,241.0,Exam,35,M,Scotland,HE Qualification,60-70%,35+,0,90,Non-Disabled,Pass,30,241,60,2_higher_ALevel,Scotland,NEW,2373.0,254.0,5.0,0.0,23.73,-25.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,,,42.0,,,,30.0,67.0,61.0,54.0,,,
CCC,2014B,107339,234,0,52.0,241.0,Exam,35,F,Scotland,HE Qualification,10-20,0-35,0,60,Non-Disabled,Pass,30,241,30,2_higher_ALevel,Scotland,NEW,7304.0,587.0,8.0,0.0,73.04,-178.0,0.9428571428571428,0.9428571428571428,"[1, 60)",CCC_2014B,True,90.0,79.0,66.0,66.0,,,60.0,76.0,76.0,74.0,,,
CCC,2014B,116518,230,0,66.0,241.0,Exam,35,M,London Region,HE Qualification,30-40%,0-35,0,80,Non-Disabled,Pass,30,241,50,2_higher_ALevel,England,NEW,7327.0,574.0,8.0,0.0,73.27,-122.0,0.6857142857142857,0.6857142857142857,"[1, 60)",CCC_2014B,True,86.0,82.0,67.0,72.0,,,60.0,85.0,63.0,59.0,,,
CCC,2014B,117232,230,0,58.0,241.0,Exam,35,M,Ireland,A Level or Equivalent,20-30%,0-35,0,90,Non-Disabled,Pass,30,241,60,1_ALevel,Ireland,NEW,6683.0,557.0,8.0,0.0,66.83,-61.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,92.0,65.0,64.0,59.0,,,70.0,77.0,65.0,65.0,,,
CCC,2014B,118098,234,0,24.0,241.0,Exam,35,M,East Midlands Region,HE Qualification,60-70%,0-35,0,30,Non-Disabled,Fail,30,241,0,2_higher_ALevel,England,NEW,4096.0,293.0,8.0,0.0,40.96,-26.0,0.4,0.4,"[0, 1)",CCC_2014B,False,44.0,45.0,55.0,26.0,,,0.0,56.0,37.0,30.0,,,
CCC,2014B,124193,234,0,100.0,241.0,Exam,35,M,East Anglian Region,HE Qualification,40-50%,35+,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,9728.0,762.0,8.0,0.0,97.28,-29.0,0.8,0.8,"[0, 1)",CCC_2014B,True,94.0,98.0,100.0,96.0,,,80.0,98.0,98.0,98.0,,,
CCC,2014B,126394,234,0,82.0,241.0,Exam,35,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,Wales,NEW,8434.0,690.0,8.0,0.0,84.34,-17.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,90.0,91.0,87.0,69.0,,,90.0,94.0,82.0,87.0,,,
CCC,2014B,126395,230,0,60.0,241.0,Exam,35,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,Disabled,Pass,30,241,0,1_ALevel,England,NEW,4234.0,283.0,6.0,0.0,42.34,-257.0,0.8857142857142857,0.8857142857142857,"[0, 1)",CCC_2014B,True,64.0,69.0,31.0,49.0,,,30.0,,40.0,,,,
CCC,2014B,131145,234,0,86.0,241.0,Exam,35,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Distinction,30,241,60,1_ALevel,England,NEW,8452.0,670.0,8.0,0.0,84.52,-54.0,1.0,1.0,"[60, 600)",CCC_2014B,True,84.0,86.0,81.0,85.0,,,70.0,100.0,81.0,83.0,,,
CCC,2014B,133104,237,0,94.0,241.0,Exam,35,M,London Region,Lower Than A Level,10-20,0-35,0,120,Disabled,Distinction,30,241,90,0_lower_ALevel,England,NEW,8779.0,697.0,8.0,0.0,87.79,-26.0,0.7714285714285715,0.7714285714285715,"[60, 600)",CCC_2014B,True,80.0,89.0,87.0,92.0,,,90.0,89.0,79.0,91.0,,,
CCC,2014B,145282,230,0,90.0,241.0,Exam,35,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,Non-Disabled,Distinction,30,241,30,0_lower_ALevel,England,NEW,9450.0,770.0,8.0,0.0,94.5,-67.0,0.9142857142857143,0.9142857142857143,"[1, 60)",CCC_2014B,True,98.0,93.0,94.0,91.0,,,100.0,100.0,98.0,96.0,,,
CCC,2014B,152428,230,0,60.0,241.0,Exam,35,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,Non-Disabled,Pass,30,241,90,1_ALevel,England,NEW,6034.0,485.0,8.0,0.0,60.34,-24.0,0.9142857142857143,0.9142857142857143,"[60, 600)",CCC_2014B,True,70.0,77.0,58.0,48.0,,,70.0,58.0,61.0,43.0,,,
CCC,2014B,155963,230,0,100.0,241.0,Exam,35,M,North Region,A Level or Equivalent,10-20,0-35,0,60,Non-Disabled,Distinction,30,241,30,1_ALevel,England,NEW,9050.0,721.0,8.0,0.0,90.5,-22.0,0.6,0.6,"[1, 60)",CCC_2014B,True,90.0,93.0,92.0,84.0,,,80.0,94.0,92.0,96.0,,,
CCC,2014B,160300,230,0,66.0,241.0,Exam,35,M,East Anglian Region,A Level or Equivalent,10-20,35+,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,3185.0,320.0,5.0,0.0,31.85,-201.0,0.8857142857142857,0.8857142857142857,"[1, 60)",CCC_2014B,True,,,71.0,,,,50.0,69.0,73.0,57.0,,,
CCC,2014B,167791,230,0,76.0,241.0,Exam,35,M,North Western Region,A Level or Equivalent,20-30%,35+,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,2337.0,330.0,5.0,0.0,23.37,-109.0,0.8,0.8,"[1, 60)",CCC_2014B,True,78.0,,,,,,50.0,81.0,56.0,65.0,,,
CCC,2014B,168178,234,0,46.0,241.0,Exam,35,M,London Region,A Level or Equivalent,40-50%,35+,0,30,Disabled,Pass,30,241,0,1_ALevel,England,NEW,5009.0,367.0,8.0,0.0,50.09,-109.0,0.7714285714285715,0.7714285714285715,"[0, 1)",CCC_2014B,True,70.0,73.0,52.0,45.0,,,60.0,17.0,15.0,35.0,,,
CCC,2014B,169380,242,0,78.0,241.0,Exam,35,M,East Midlands Region,A Level or Equivalent,50-60%,35+,0,60,Non-Disabled,Pass,30,241,30,1_ALevel,England,NEW,2611.0,387.0,5.0,0.0,26.11,-34.0,0.9142857142857143,0.9142857142857143,"[1, 60)",CCC_2014B,True,88.0,,,,,,80.0,93.0,65.0,61.0,,,
CCC,2014B,172965,230,0,96.0,241.0,Exam,35,M,Scotland,Post Graduate Qualification,60-70%,35+,0,150,Non-Disabled,Distinction,30,241,120,2_higher_ALevel,Scotland,NEW,9394.0,762.0,8.0,0.0,93.94,-166.0,0.8285714285714286,0.8285714285714286,"[60, 600)",CCC_2014B,True,92.0,83.0,100.0,96.0,,,100.0,100.0,100.0,91.0,,,
CCC,2014B,175490,230,0,98.0,241.0,Exam,35,F,South Region,HE Qualification,40-50%,0-35,0,60,Non-Disabled,Distinction,30,241,30,2_higher_ALevel,England,NEW,9242.0,737.0,8.0,0.0,92.42,-40.0,0.9142857142857143,0.9142857142857143,"[1, 60)",CCC_2014B,True,96.0,91.0,92.0,90.0,,,80.0,92.0,100.0,96.0,,,
CCC,2014B,178496,234,0,88.0,241.0,Exam,35,M,North Region,HE Qualification,0,0-35,0,30,Non-Disabled,Distinction,30,241,0,2_higher_ALevel,England,NEW,8835.0,685.0,8.0,0.0,88.35,-148.0,0.5142857142857142,0.5142857142857142,"[0, 1)",CCC_2014B,True,92.0,84.0,92.0,89.0,,,60.0,87.0,90.0,91.0,,,
CCC,2014B,180976,234,0,56.0,241.0,Exam,35,M,North Region,Lower Than A Level,0,35+,0,30,Non-Disabled,Pass,30,241,0,0_lower_ALevel,England,NEW,7476.0,631.0,8.0,0.0,74.76,-109.0,1.0,1.0,"[0, 1)",CCC_2014B,True,92.0,86.0,60.0,65.0,,,90.0,78.0,86.0,74.0,,,
CCC,2014B,187435,230,0,98.0,241.0,Exam,35,F,South Region,Lower Than A Level,50-60%,35+,0,90,Non-Disabled,Distinction,30,241,60,0_lower_ALevel,England,NEW,9584.0,760.0,8.0,0.0,95.84,-1.0,0.9142857142857143,0.9142857142857143,"[60, 600)",CCC_2014B,True,98.0,99.0,98.0,92.0,,,90.0,100.0,98.0,85.0,,,
CCC,2014B,189624,230,0,54.0,241.0,Exam,35,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,Non-Disabled,Pass,30,241,120,1_ALevel,England,NEW,4818.0,379.0,8.0,0.0,48.18,-73.0,0.9428571428571428,0.9428571428571428,"[60, 600)",CCC_2014B,True,54.0,51.0,40.0,45.0,,,20.0,52.0,58.0,59.0,,,
CCC,2014B,191797,230,0,50.0,241.0,Exam,35,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,30,Non-Disabled,Pass,30,241,0,1_ALevel,England,NEW,8312.0,666.0,8.0,0.0,83.12,-27.0,0.5714285714285714,0.5714285714285714,"[0, 1)",CCC_2014B,True,90.0,84.0,86.0,77.0,,,80.0,84.0,65.0,100.0,,,
